Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action,Color,Pred Threat,anomaly_score,is_anomaly,hour,Access Restricted Files
ISSUE-0095,KEY-0095,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Closed,Reporter 1,Assignee 8,2023-04-30,2023-05-06 00:00:00.000000,6.000000000000031,58.91,Critical,Sales,Steps to resolve Unauthorized Access Leading to Data Exposure,2315925.0,KRI,User_46,2023-04-30 05:54:00,login,IN,IN,1070.0,26.000000000000004,6.0,3517.5,57.98664420842392,7223.0,15.882,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,5,
ISSUE-0096,KEY-0096,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,In Progress,Reporter 10,Assignee 8,2025-06-09,2025-09-19 22:15:24.985808,102.0,20.23,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,806252.0,KRI,User_22,2025-06-09 16:02:00,data_modification,FR,FR,1479.0,26.000000000000004,28.000000000000004,1916.0,75.6420125325468,7272.0,9.746,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,16,
ISSUE-0097,KEY-0097,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Resolved,Reporter 8,Assignee 17,2025-07-06,2025-07-13 00:00:00.000000,7.000000000000036,50.19,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,2102492.5,KPI,User_69,2025-07-06 17:35:00,data_modification,EU,EU,992.0,26.000000000000004,21.0,602.4999999999998,64.80628867272725,7891.0,14.288,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,17,
ISSUE-0098,KEY-0098,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Resolved,Reporter 8,Assignee 18,2025-01-02,2025-01-06 00:00:00.000000,4.00000000000002,44.19,Critical,IT,Steps to resolve Incomplete Risk Management Framework,2056182.5,KPI,User_60,2025-01-02 17:36:00,file_access,FR,FR,900.0,26.000000000000004,21.0,6119.999999999999,47.5057046988515,7614.0,12.188,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,17,
ISSUE-0099,KEY-0099,Outdated Operating System Components,1,System Vulnerability,Critical,Open,Reporter 8,Assignee 11,2025-04-05,2025-09-19 22:15:24.985808,167.0,20.88,Critical,External Contractors,Steps to resolve Outdated Operating System Components,1187540.0,KPI,User_4,2025-04-05 13:13:00,login,EU,DE,900.0,26.000000000000004,13.0,512.0000000000002,48.2486225447325,5960.0,9.576,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,13,
ISSUE-0100,KEY-0100,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,Closed,Reporter 4,Assignee 2,2024-09-28,2024-10-08 00:00:00.000000,9.999999999999972,24.71,Critical,HR,Steps to resolve Insufficient Coverage in Annual Risk Assessment,603770.0,KPI,User_18,2024-09-28 11:11:00,data_modification,Unknown,Unknown,2406.0,26.000000000000004,17.0,3662.0,55.71735526465617,3477.0,10.342,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,11,
ISSUE-0101,KEY-0101,Supplier Security Compliance Gaps,1,Procurement Security,Medium,In Progress,Reporter 10,Assignee 12,2023-04-20,2025-09-19 22:15:24.985808,883.0,70.57999999999998,Critical,C-Suite Executives,Steps to resolve Supplier Security Compliance Gaps,1621917.5000000002,KPI,User_74,2023-04-20 17:14:00,data_modification,DE,DE,936.0,26.000000000000004,15.0,667.4999999999998,20.01200483272228,6286.0,18.416,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,17,
ISSUE-0102,KEY-0102,Inadequate Firewall Configurations,1,Network Security,Critical,In Progress,Reporter 6,Assignee 20,2023-10-25,2025-09-19 22:15:24.985808,694.9999999999999,34.09,Critical,Sales,Steps to resolve Inadequate Firewall Configurations,2390507.0,KPI,User_90,2023-10-25 14:25:00,file_access,FR,Unknown,900.0,26.000000000000004,17.0,4172.0,79.96643807625233,7602.0,12.518,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,14,
ISSUE-0103,KEY-0103,Insufficient Access Control Measures,1,Control Effectiveness,Low,Closed,Reporter 1,Assignee 9,2023-01-14,2023-01-16 00:00:00.000000,2.00000000000001,54.29,Critical,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,660695.0,KPI,User_9,2023-01-14 12:22:00,login,AU,AU,900.0,26.000000000000004,21.0,8467.5,55.58120131142941,6286.0,14.008,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,12,
ISSUE-0104,KEY-0104,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Closed,Reporter 9,Assignee 14,2023-01-26,2023-01-29 00:00:00.000000,3.0000000000000155,76.3,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,552881.0000000001,KPI,User_39,2023-01-26 10:31:00,login,Unknown,Unknown,1257.0,28.0,17.0,4202.0,30.365699494277205,5434.0,20.26,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,10,
ISSUE-0105,KEY-0105,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,In Progress,Reporter 2,Assignee 12,2024-12-03,2025-09-19 22:15:24.985808,290.0,42.81,Critical,External Contractors,Steps to resolve Unauthorized Access Leading to Data Exposure,1289090.0000000002,KRI,User_79,2024-12-03 01:24:00,login,EU,EU,1258.0,26.000000000000004,13.0,2180.0000000000005,62.584369887312505,4187.0,14.112,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,1,
ISSUE-0106,KEY-0106,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Closed,Reporter 4,Assignee 17,2023-09-22,2023-09-25 00:00:00.000000,3.0000000000000155,6.740000000000001,Medium,Legal,Steps to resolve Missing or Inaccurate Asset Records,1553535.0,KPI,User_57,2023-09-22 05:34:00,login,CANADA,CANADA,900.0,26.000000000000004,6.0,15005.0,63.85441851647417,4396.0,4.498,Medium,Routine Monitoring | Limit Data Transfer,Yellow,3,3,False,5,
ISSUE-0107,KEY-0107,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Resolved,Reporter 10,Assignee 10,2025-08-30,2025-09-02 00:00:00.000000,3.0000000000000155,33.34,Critical,Operations,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,364390.00000000006,KRI,User_47,2025-08-30 14:48:00,login,AU,FR,900.0,26.000000000000004,15.0,3305.0,26.77560538903078,4730.0,10.418,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,14,
ISSUE-0108,KEY-0108,Weak Authentication Protocols,1,Access Control,Low,Resolved,Reporter 5,Assignee 15,2025-05-07,2025-05-16 00:00:00.000000,8.999999999999968,79.73,Critical,Legal,Steps to resolve Weak Authentication Protocols,2014925.0,KPI,User_43,2025-05-07 00:35:00,file_access,DE,DE,1744.0,26.000000000000004,18.0,2762.5000000000005,76.64032647384727,3443.0,19.495999999999995,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,0,
ISSUE-0109,KEY-0109,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 6,Assignee 11,2024-05-21,2024-05-26 00:00:00.000000,5.000000000000026,73.56,Critical,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,636037.5,KRI,User_9,2024-05-21 01:47:00,file_access,JP,UK,900.0,26.000000000000004,9.0,4287.500000000001,69.37145166345124,3791.0,18.062000000000005,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,1,
ISSUE-0110,KEY-0110,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Resolved,Reporter 3,Assignee 4,2024-12-20,2024-12-23 00:00:00.000000,3.0000000000000155,60.62,Critical,HR,Steps to resolve Delayed Patching of Known Vulnerabilities,1295152.5000000002,KPI,User_84,2024-12-20 18:57:00,login,AU,IN,967.0,26.000000000000004,12.0,829.9999999999999,23.563368113272148,4001.0,15.124,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,18,
ISSUE-0111,KEY-0111,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Closed,Reporter 1,Assignee 9,2024-02-07,2024-02-12 00:00:00.000000,5.000000000000026,61.93,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,857500.0,KRI,User_16,2024-02-07 21:22:00,data_modification,JP,JP,1018.0,27.0,12.0,2467.5,79.0586487219552,7822.0,16.636000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,21,
ISSUE-0112,KEY-0112,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Resolved,Reporter 7,Assignee 17,2024-05-23,2024-05-30 00:00:00.000000,7.000000000000036,23.61,Critical,Finance,Steps to resolve Inconsistent Review of Security Policies,1218450.0000000002,KPI,User_77,2024-05-23 13:53:00,login,IN,IN,1203.0,26.000000000000004,21.0,2352.500000000001,41.9942364605234,3392.0,8.671999999999999,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True,13,
ISSUE-0113,KEY-0113,Inconsistent Review of Security Policies,1,Management Oversight,High,Closed,Reporter 1,Assignee 15,2025-02-12,2025-02-22 00:00:00.000000,9.999999999999972,46.7,Critical,HR,Steps to resolve Inconsistent Review of Security Policies,1893005.0,KPI,User_81,2025-02-12 17:16:00,file_access,UK,UK,2068.0,26.000000000000004,21.0,2645.0,49.65396940810788,7986.0,14.39,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,17,
ISSUE-0114,KEY-0114,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Resolved,Reporter 9,Assignee 3,2024-01-19,2024-01-26 00:00:00.000000,7.000000000000036,31.160000000000004,Critical,IT,Steps to resolve Unauthorized Access Leading to Data Exposure,2000765.0,KRI,User_82,2024-01-19 11:38:00,file_access,IN,IN,1285.0,26.000000000000004,21.0,761.0,28.94403358847254,3724.0,10.932,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,11,
ISSUE-0115,KEY-0115,Inconsistent Review of Security Policies,1,Management Oversight,High,Open,Reporter 10,Assignee 11,2023-08-22,2025-09-19 22:15:24.985808,759.0,59.56,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,2555018.0,KPI,User_2,2023-08-22 04:47:00,file_access,USA,CANADA,1762.0,26.000000000000004,21.0,1388.0000000000002,48.93849649898527,6100.0,16.962,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,4,
ISSUE-0116,KEY-0116,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Resolved,Reporter 6,Assignee 6,2023-05-15,2023-05-18 00:00:00.000000,3.0000000000000155,25.24,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,900073.9999999999,KRI,User_53,2023-05-15 01:14:00,login,EU,EU,926.0,26.000000000000004,21.0,3385.999999999999,78.90337336748064,7167.0,9.848,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,1,
ISSUE-0117,KEY-0117,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Closed,Reporter 3,Assignee 6,2023-06-24,2023-06-26 00:00:00.000000,2.00000000000001,65.59000000000002,Critical,External Contractors,Steps to resolve Successful Phishing Attempt Targeting Executives,2422001.0,KRI,User_48,2023-06-24 11:17:00,file_access,AU,EU,900.0,26.000000000000004,6.0,3574.9999999999995,38.61152870755048,3353.0,18.117999999999995,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,11,
ISSUE-0118,KEY-0118,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,In Progress,Reporter 5,Assignee 8,2024-10-19,2025-09-19 22:15:24.985808,335.0,37.53999999999999,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,1803575.0,KPI,User_68,2024-10-19 19:02:00,file_access,FR,FR,1498.0,35.0,28.000000000000004,4283.0,32.42724030638817,5533.0,12.907999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,19,
ISSUE-0119,KEY-0119,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,Open,Reporter 1,Assignee 19,2023-07-21,2025-09-19 22:15:24.985808,791.0000000000002,49.25,Critical,HR,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1827560.0,KPI,User_48,2023-07-21 06:38:00,data_modification,UK,CANADA,900.0,26.000000000000004,9.0,1195.0,48.61283727478833,4550.0,14.0,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,6,
ISSUE-0120,KEY-0120,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,In Progress,Reporter 1,Assignee 16,2023-05-08,2025-09-19 22:15:24.985808,865.0,45.79,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,1741685.0,KRI,User_48,2023-05-08 20:01:00,data_modification,DE,DE,900.0,26.000000000000004,9.0,577.4999999999998,40.18882574522378,4140.0,12.557999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,20,
ISSUE-0121,KEY-0121,Weak Authentication Protocols,1,Access Control,High,Closed,Reporter 3,Assignee 13,2023-06-03,2023-06-08 00:00:00.000000,5.000000000000026,2.0000000000000004,Low,C-Suite Executives,Steps to resolve Weak Authentication Protocols,2218919.0,KPI,User_15,2023-06-03 14:34:00,file_access,UK,UK,1314.0,26.000000000000004,17.0,3163.999999999999,34.9679165247161,3201.0,3.9,Low,Routine Monitoring | Limit Data Transfer,Light Yellow,2,2,False,14,
ISSUE-0122,KEY-0122,Outdated Operating System Components,1,System Vulnerability,Critical,Closed,Reporter 3,Assignee 7,2023-09-25,2023-10-03 00:00:00.000000,7.999999999999964,38.45000000000001,Critical,Sales,Steps to resolve Outdated Operating System Components,902947.9999999998,KPI,User_87,2023-09-25 05:02:00,file_access,IN,IN,900.0,26.000000000000004,21.0,1684.9999999999998,77.04519710332576,4344.0,13.24,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,5,
ISSUE-0123,KEY-0123,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Open,Reporter 7,Assignee 17,2025-07-24,2025-09-19 22:15:24.985808,56.99999999999999,7.830000000000002,High,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,491048.00000000006,KRI,User_97,2025-07-24 18:11:00,login,USA,USA,900.0,26.000000000000004,13.0,1991.0,52.53462138830552,4086.000000000001,6.166,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange,3,3,False,18,
ISSUE-0124,KEY-0124,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Open,Reporter 9,Assignee 9,2024-07-27,2025-09-19 22:15:24.985808,419.00000000000006,25.36,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,322017.5,KRI,User_65,2024-07-27 11:05:00,data_modification,USA,USA,2024.0,26.000000000000004,9.0,592.4999999999997,26.78499235696457,4004.0,8.471999999999998,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange,1,1,True,11,
ISSUE-0125,KEY-0125,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Resolved,Reporter 2,Assignee 7,2023-06-17,2023-06-23 00:00:00.000000,6.000000000000031,46.00000000000001,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2089812.5,KRI,User_39,2023-06-17 10:47:00,login,DE,CN,900.0,26.000000000000004,3.0,15232.5,37.19954447725164,6648.0,12.35,Critical,Increase Monitoring & Schedule Review | Limit Data Transfer,Orange,0,0,False,10,
ISSUE-0126,KEY-0126,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,In Progress,Reporter 7,Assignee 17,2023-05-13,2025-09-19 22:15:24.985808,860.0000000000001,45.84,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,1292635.0,KPI,User_79,2023-05-13 06:44:00,data_modification,CANADA,CANADA,900.0,26.000000000000004,6.0,3569.9999999999995,53.6635583575212,7609.0,13.468,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,6,
ISSUE-0127,KEY-0127,Outdated Operating System Components,1,System Vulnerability,High,In Progress,Reporter 6,Assignee 7,2024-06-04,2025-09-19 22:15:24.985808,472.0,131.9,Critical,Finance,Steps to resolve Outdated Operating System Components,2539544.0,KPI,User_48,2024-06-04 06:07:00,file_access,EU,EU,1340.0,123.0,17.0,1547.0,43.06471864983213,5040.0,84.28,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,6,
ISSUE-0128,KEY-0128,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Resolved,Reporter 3,Assignee 14,2023-12-11,2023-12-15 00:00:00.000000,4.00000000000002,46.61,Critical,IT,Steps to resolve Incomplete Risk Management Framework,1840615.0,KPI,User_80,2023-12-11 05:08:00,file_access,AU,UK,1370.0,26.000000000000004,18.0,779.9999999999998,38.02994886435816,3256.0,12.522,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,5,
ISSUE-0129,KEY-0129,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Resolved,Reporter 9,Assignee 20,2023-10-07,2023-10-09 00:00:00.000000,2.00000000000001,39.90999999999999,Critical,External Contractors,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,567668.0000000001,KPI,User_34,2023-10-07 13:04:00,data_modification,USA,USA,900.0,28.0,9.999999999999998,1568.0000000000002,66.05471950818122,7716.0,13.281999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,13,
ISSUE-0130,KEY-0130,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,Open,Reporter 9,Assignee 15,2025-01-24,2025-09-19 22:15:24.985808,238.0,61.32,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,217522.49999999988,KRI,User_19,2025-01-24 03:12:00,file_access,USA,USA,2908.0,27.0,15.0,2527.4999999999995,79.95296408598767,3248.0,16.564000000000004,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,3,
ISSUE-0131,KEY-0131,Detected Malware Infiltration in Internal Systems,1,Malware,High,Open,Reporter 6,Assignee 18,2023-07-13,2025-09-19 22:15:24.985808,798.9999999999999,2.0000000000000004,Low,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,1664003.0,KRI,User_70,2023-07-13 18:38:00,login,JP,JP,900.0,26.000000000000004,9.999999999999998,1465.9999999999998,60.074070009309445,7267.0,4.4,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange,3,3,False,18,
ISSUE-0132,KEY-0132,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Open,Reporter 5,Assignee 14,2025-05-09,2025-09-19 22:15:24.985808,133.0,42.16,Critical,External Contractors,Steps to resolve Detected Malware Infiltration in Internal Systems,1741330.0,KRI,User_76,2025-05-09 17:18:00,data_modification,UK,UK,1881.0,26.000000000000004,15.0,572.5,49.6801342230691,3315.0,12.582,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,17,
ISSUE-0133,KEY-0133,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Open,Reporter 6,Assignee 10,2023-02-07,2025-09-19 22:15:24.985808,955.0,73.85,Critical,C-Suite Executives,Steps to resolve Non-Compliance with Data Protection Regulations,1180292.5,KRI,User_86,2023-02-07 11:17:00,login,CN,CN,1086.0,26.000000000000004,15.0,5609.999999999999,73.67952394098225,3538.0,19.07,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,11,
ISSUE-0134,KEY-0134,Detected Malware Infiltration in Internal Systems,1,Malware,High,Open,Reporter 2,Assignee 12,2023-04-25,2025-09-19 22:15:24.985808,878.0000000000002,34.04,Critical,Legal,Steps to resolve Detected Malware Infiltration in Internal Systems,1541891.0000000005,KRI,User_43,2023-04-25 03:56:00,data_modification,USA,USA,953.0,26.000000000000004,13.0,6809.0,46.57290110198471,7633.0,11.858,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,3,
ISSUE-0135,KEY-0135,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,In Progress,Reporter 2,Assignee 12,2024-02-11,2025-09-19 22:15:24.985808,586.0,14.94,Critical,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,1741720.9999999998,KRI,User_59,2024-02-11 00:54:00,file_access,FR,FR,2866.0,26.000000000000004,35.0,1727.0,24.03567307684242,4525.0,8.387999999999998,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer,Red,1,1,True,0,
ISSUE-0136,KEY-0136,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Resolved,Reporter 6,Assignee 1,2024-06-18,2024-06-25 00:00:00.000000,7.000000000000036,81.50999999999999,Critical,External Contractors,Steps to resolve Supplier Security Compliance Gaps,2411273.0,KPI,User_49,2024-06-18 00:47:00,data_modification,EU,EU,1477.0,26.000000000000004,13.0,1325.0,32.327369677188564,7636.0,53.852000000000004,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,0,True
ISSUE-0137,KEY-0137,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Open,Reporter 10,Assignee 7,2025-05-15,2025-09-19 22:15:24.985808,126.99999999999996,11.27,Critical,HR,Steps to resolve Missing or Inaccurate Asset Records,1298044.9999999998,KPI,User_93,2025-05-15 10:12:00,file_access,CN,CN,1254.0,28.0,6.0,4502.0,65.09355105485272,6749.0,7.953999999999998,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer,Red,1,1,True,10,
ISSUE-0138,KEY-0138,Inadequate Firewall Configurations,1,Network Security,High,Resolved,Reporter 9,Assignee 8,2024-03-25,2024-04-04 00:00:00.000000,9.999999999999972,39.04,Critical,Finance,Steps to resolve Inadequate Firewall Configurations,1802918.0,KPI,User_97,2024-03-25 11:28:00,file_access,CN,CN,1715.0,26.000000000000004,24.0,1717.9999999999995,54.03529923244296,6519.0,12.858,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,11,
ISSUE-0139,KEY-0139,Inconsistent Review of Security Policies,1,Management Oversight,Low,Resolved,Reporter 7,Assignee 11,2023-07-30,2023-08-07 00:00:00.000000,7.999999999999964,62.59,Critical,HR,Steps to resolve Inconsistent Review of Security Policies,959545.0,KPI,User_70,2023-07-30 07:52:00,data_modification,CANADA,CANADA,900.0,26.000000000000004,9.0,5370.0,70.1445436786066,3276.0,16.068,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,7,
ISSUE-0140,KEY-0140,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Closed,Reporter 3,Assignee 13,2023-05-10,2023-05-20 00:00:00.000000,9.999999999999972,57.95,Critical,IT,Steps to resolve Unauthorized Access Leading to Data Exposure,2052818.0,KRI,User_98,2023-05-10 03:08:00,login,Unknown,Unknown,900.0,35.0,3.0,5594.0,55.29994280259873,5162.0,16.790000000000003,Critical,Immediate System-wide Shutdown & Investigation | Limit Data Transfer,Dark Red,0,0,False,3,
ISSUE-0141,KEY-0141,Insufficient Access Control Measures,1,Control Effectiveness,Low,Resolved,Reporter 9,Assignee 1,2024-04-04,2024-04-05 00:00:00.000000,1.000000000000005,2.0000000000000004,Low,Operations,Steps to resolve Insufficient Access Control Measures,1188487.5,KPI,User_48,2024-04-04 18:10:00,data_modification,UK,UK,1397.0,27.0,6.0,2135.0,67.40741812589646,7443.0,2.5,Low,No Action Needed | Limit Data Transfer,Green,2,2,False,18,
ISSUE-0142,KEY-0142,Weak Authentication Protocols,1,Access Control,High,Open,Reporter 5,Assignee 9,2023-07-16,2025-09-19 22:15:24.985808,796.0000000000001,8.270000000000001,High,Operations,Steps to resolve Weak Authentication Protocols,2316647.0,KPI,User_8,2023-07-16 13:11:00,data_modification,Unknown,Unknown,1238.0,28.0,24.0,3110.0,39.69977634991896,4215.0,6.254,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange,3,3,False,13,
ISSUE-0143,KEY-0143,Inadequate Firewall Configurations,1,Network Security,Critical,Open,Reporter 2,Assignee 2,2023-10-30,2025-09-19 22:15:24.985808,690.0000000000001,10644.77,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,1381427.0,KPI,User_60,2023-10-30 16:37:00,data_modification,CANADA,CANADA,14264.0,26.000000000000004,21.0,4109.0,75.36122474332836,5620.0,12068.904,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,16,
ISSUE-0144,KEY-0144,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,In Progress,Reporter 5,Assignee 14,2023-10-21,2025-09-19 22:15:24.985808,699.0,51.09,Critical,IT,Steps to resolve Incomplete Risk Management Framework,1451648.0,KPI,User_41,2023-10-21 23:41:00,login,IN,IN,2473.0,26.000000000000004,17.0,6215.0,74.46979648862091,5675.0,15.768,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,23,
ISSUE-0145,KEY-0145,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,In Progress,Reporter 9,Assignee 19,2024-02-13,2025-09-19 22:15:24.985808,584.0,22.71,Critical,Finance,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1555344.9999999998,KPI,User_24,2024-02-13 08:01:00,data_modification,IN,IN,900.0,26.000000000000004,9.0,4082.500000000001,24.13628917460411,6761.0,8.842,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True,8,
